id,appeal_id,text,modified_text,content_type,true_toxicity,correct_action,noisy_toxicity_score,confidence_level,follower_bucket,group,is_adversarial,user_id,day,violation_history,last_action,escalation_level,original_action_taken,should_reverse,label
64805,AP-10629,"we will kill every man, woman, child shia, sunni.... zoroastrain, kurd or christian but we don't touch israel why is that?","we w1ll k1ll every m@n, w0m@n, ch1ld sh1@, sunn1.... z0r0@str@1n, kurd 0r chr1st1@n but we d0n't t0uch 1sr@el why 1s th@t?",threat,1,2,0.8,0.8702186064860962,2,B,1,223,27,1,2,1,2,0,1
64853,AP-10630,the black ranger do you really think they were just talking about his costume? your argument it's completely valid!,the bl@ck r@nger d0 y0u re@lly th1nk they were just t@lk1ng @b0ut h1s c0stume? y0ur @rgument 1t's c0mpletely v@l1d!,general,1,1,0.8,0.6330385692775036,2,B,1,22,5,0,0,0,0,1,1
65124,AP-10631,"hmmm... who shall i arrest first brennan, clapper, comey or obama? hillary first!!","hmmm... wh0 sh@ll 1 @rrest f1rst brenn@n, cl@pper, c0mey 0r 0b@m@? h1ll@ry f1rst!!",political,0,0,0.0,0.5779309035169761,0,A,1,443,15,0,0,0,2,1,0
65139,AP-10632,they told me i would miss my family i never miss at close range,they t0ld me 1 w0uld m1ss my f@m1ly 1 never m1ss @t cl0se r@nge,personal,1,1,0.8,0.6756566943249516,1,A,1,86,5,0,0,0,1,0,1
65213,AP-10633,"what your ancestors were doing july 4, 1776 what dummies do today for july 4th","wh@t y0ur @ncest0rs were d01ng july 4, 1776 wh@t dumm1es d0 t0d@y f0r july 4th",general,0,0,0.0,0.7927876655478832,0,B,1,245,26,1,2,1,1,1,0
65237,AP-10634,showing skin '' since you don't have anything else to offer ',showing skin '' since you don't have anything else to offer ',general,0,0,0.0,0.9884284003812772,1,A,0,391,25,1,0,1,2,1,0
65320,AP-10635,what's the difference between a cow and the holocaust? you can't milk a cow for 75 years,wh@t's the d1fference between @ c0w @nd the h0l0c@ust? y0u c@n't m1lk @ c0w f0r 75 ye@rs,hate_speech,0,0,0.0,0.50490209028329,2,A,1,179,14,0,0,0,2,1,0
65328,AP-10636,how to get a black guy to see his baby,how to get a black guy to see his baby,general,0,0,0.1172803263995947,0.8524835360779528,0,B,0,55,27,1,2,1,1,1,0
65413,AP-10637,the thing about deeply depressed people is we don't smile with our teeth we smile with our eyes,the th1ng @b0ut deeply depressed pe0ple 1s we d0n't sm1le w1th 0ur teeth we sm1le w1th 0ur eyes,general,0,0,0.0,0.6249739409070104,2,B,1,321,16,1,2,1,2,1,0
65728,AP-10638,look son a dipshit that just made a nonpolitical post into a political one,l00k s0n @ d1psh1t th@t just m@de @ n0np0l1t1c@l p0st 1nt0 @ p0l1t1c@l 0ne,general,0,0,0.0,0.6986019114586558,2,A,1,104,13,0,0,0,0,0,0
65980,AP-10639,i just ran over nancy pelosi you're welcome,i just ran over nancy pelosi you're welcome,political,0,0,0.0158305291469411,0.9979258065685366,1,B,0,309,24,0,0,0,0,0,0
67084,AP-10640,creeps into your childs room empties his sack,creeps into your childs room empties his sack,general,0,0,0.0,0.5455561466819143,0,A,0,46,3,0,0,0,0,0,0
67109,AP-10641,"#lagostoibadan men are scum, men are scum but you still go 154km for cum","#lagostoibadan men are scum, men are scum but you still go 154km for cum",sexual,1,1,0.9579593502714252,0.6280063779541227,1,B,0,156,8,0,0,0,0,1,1
67159,AP-10642,christianity making white people stupid for the past 2000 years,chr1st1@n1ty m@k1ng wh1te pe0ple stup1d f0r the p@st 2000 ye@rs,general,1,2,0.6585280192333665,0.8926768431953349,2,A,1,496,10,0,0,0,0,1,1
67198,AP-10643,happy and stupid,h@ppy @nd stup1d,general,0,0,0.0,0.6340098179959002,0,A,1,284,13,0,0,0,0,0,0
67214,AP-10644,"""do you have a moment to talk about bacon?""","""d0 y0u h@ve @ m0ment t0 t@lk @b0ut b@c0n?""",general,1,1,0.7062734944214886,0.6236151618788941,2,B,1,99,24,0,0,0,2,1,1
67219,AP-10645,that's right white crackers,that's right white crackers,general,0,0,0.0584995499436183,0.8330362012395494,1,A,0,50,26,1,0,1,0,0,0
67319,AP-10646,happy birthday sister,happy birthday sister,general,0,0,0.0,0.5283946291726844,2,B,0,115,25,1,1,1,0,0,0
67384,AP-10647,what's hillary's favorite pizza? little seizures,what's hillary's favorite pizza? little seizures,political,1,1,1.0,0.5510031778382485,2,A,0,337,3,0,0,0,1,0,1
67402,AP-10648,i like my rice crispy please,i like my rice crispy please,general,0,0,0.0,0.9513161186382142,0,B,0,358,9,0,0,0,0,0,0
67415,AP-10649,the tranny your you been girlfriend fucking,the tranny your you been girlfriend fucking,hate_speech,1,2,1.0,0.8103824238145578,1,B,0,214,9,0,0,0,2,0,1
67431,AP-10650,when you go to war with china it's the fifth time i killed that guy,when y0u g0 t0 w@r w1th ch1n@ 1t's the f1fth t1me 1 k1lled th@t guy,humor,0,0,0.0,0.6705263968793189,0,B,1,35,26,2,1,2,0,0,0
67485,AP-10651,i'm going to prison aren't i ?,i'm going to prison aren't i ?,personal,0,0,0.0570598183908611,0.968747368514392,2,A,0,170,9,0,0,0,0,0,0
67512,AP-10652,in alcohols defense i've made some pretty shitty decisions while sober,1n @lc0h0ls defense 1've m@de s0me pretty sh1tty dec1s10ns wh1le s0ber,general,0,0,0.0,0.6585505826355336,2,B,1,11,18,0,0,0,2,1,0
67809,AP-10653,fuck tryin' to please people that can't be pleased life is too short!,fuck tryin' to please people that can't be pleased life is too short!,sexual,0,0,0.0722867574864824,0.5849669756615752,2,A,0,377,9,0,0,0,2,1,0
67823,AP-10654,as much as abdul tried he could not get the fucker into first gear,as much as abdul tried he could not get the fucker into first gear,general,0,0,0.0,0.9914876306470256,1,B,0,468,3,0,0,0,2,1,0
67852,AP-10655,he asked me if its permissible to smoke marijuana in muslim country. so i told him in our contries only gays get stoned,he asked me if its permissible to smoke marijuana in muslim country. so i told him in our contries only gays get stoned,general,1,1,0.9396784197457536,0.6526149340975596,2,A,0,208,11,0,0,0,2,1,1
67894,AP-10656,what's the difference between a jew and a pizza a pizza doesn't scream in the oven,wh@t's the d1fference between @ jew @nd @ p1zz@ @ p1zz@ d0esn't scre@m 1n the 0ven,general,0,0,0.0,0.5378967435030043,2,B,1,23,6,0,0,0,2,1,0
67984,AP-10657,i'm not sexist sexism is wrong and being wrong is for women,1'm n0t sex1st sex1sm 1s wr0ng @nd be1ng wr0ng 1s f0r w0men,personal,1,2,0.7119850889143211,0.8243253902423444,0,A,1,89,7,0,0,0,1,1,1
68042,AP-10658,i think i almost got my dishwasher working,1 th1nk 1 @lm0st g0t my d1shw@sher w0rk1ng,personal,0,0,0.0,0.9527503220038062,0,B,1,408,5,0,0,0,1,1,0
68079,AP-10659,what's the difference between a walrus and a lesbian? one smells like fish and has a moustache and the other is a walrus!,wh@t's the d1fference between @ w@lrus @nd @ lesb1@n? 0ne smells l1ke f1sh @nd h@s @ m0ust@che @nd the 0ther 1s @ w@lrus!,general,0,0,0.0,0.5063297558014301,0,B,1,45,2,0,0,0,1,1,0
68159,AP-10660,learning to ride a bike,learning to ride a bike,general,0,0,0.0,0.8996684100416521,2,B,0,52,11,0,0,0,2,1,0
68194,AP-10661,"barn army enlist, and bomb ant hills ""grab your pitchfork and meet at the barn""","b@rn @rmy enl1st, @nd b0mb @nt h1lls ""gr@b y0ur p1tchf0rk @nd meet @t the b@rn""",threat,0,0,0.0,0.8453489025126677,2,B,1,122,26,1,0,1,2,1,0
68307,AP-10662,just like that democrats who said you aren't mature enough to own a gun til 21 decided you are mature enough to vote on laws about guns at 16,just l1ke th@t dem0cr@ts wh0 s@1d y0u @ren't m@ture en0ugh t0 0wn @ gun t1l 21 dec1ded y0u @re m@ture en0ugh t0 v0te 0n l@ws @b0ut guns @t 16,threat,0,0,0.0,0.7945456509913082,2,A,1,185,20,0,0,0,0,0,0
68325,AP-10663,"it happend mom, a black guy gave me complement ohhh sweety i'm so sorry. that means you need to lose about 30 pounds","1t h@ppend m0m, @ bl@ck guy g@ve me c0mplement 0hhh sweety 1'm s0 s0rry. th@t me@ns y0u need t0 l0se @b0ut 30 p0unds",personal,1,2,0.7682265596803861,0.8681573991861591,0,A,1,83,27,0,0,0,2,0,1
68379,AP-10664,i can put up with muslims killing canadians but i absolutely will not tolerate canadians criticizing muslims,1 c@n put up w1th musl1ms k1ll1ng c@n@d1@ns but 1 @bs0lutely w1ll n0t t0ler@te c@n@d1@ns cr1t1c1z1ng musl1ms,general,1,1,0.8,0.5781452741547728,1,A,1,366,1,0,0,0,1,0,1
68423,AP-10665,don't get me started about your tranny problems,don't get me started about your tranny problems,hate_speech,0,0,0.0,0.5047484946561898,1,B,0,259,3,0,0,0,0,0,0
68507,AP-10666,black chicks even the white ones are ugly,black chicks even the white ones are ugly,general,1,1,0.8895988133546475,0.5381921471773875,2,A,0,472,8,0,0,0,1,0,1
68715,AP-10667,joke time ... 3 bomb technicians walk into a bar,j0ke t1me ... 3 b0mb techn1c1@ns w@lk 1nt0 @ b@r,threat,0,0,0.0,0.5532800949585541,2,A,1,322,29,1,0,1,2,1,0
68947,AP-10668,fuck the enemy so hard their eyebrows bleed,fuck the enemy s0 h@rd the1r eyebr0ws bleed,sexual,0,0,0.0,0.8421330013433407,2,A,1,292,13,0,0,0,2,1,0
69018,AP-10669,when you slap your dishwasher too hard,when y0u sl@p y0ur d1shw@sher t00 h@rd,humor,0,0,0.0,0.647695778522172,0,A,1,78,3,0,0,0,0,0,0
69042,AP-10670,"did i just hear grandma tell me ""no""","d1d 1 just he@r gr@ndm@ tell me ""n0""",general,0,0,0.0,0.5770399063691507,1,A,1,280,7,0,0,0,0,0,0
69078,AP-10671,why did god create them? so they could understand each other and hate each other,why d1d g0d cre@te them? s0 they c0uld underst@nd e@ch 0ther @nd h@te e@ch 0ther,general,0,0,0.0,0.510598932976994,0,B,1,105,13,0,0,0,0,0,0
69137,AP-10672,new seat belt design 50% less accidents,new seat belt design 50% less accidents,general,0,0,0.0476432005641566,0.5715615748190261,2,A,0,367,12,1,1,1,2,1,0
69158,AP-10673,"i'm not an asshole, i'm a hemorrhoid. i irritate assholes","1'm n0t @n @ssh0le, 1'm @ hem0rrh01d. 1 1rr1t@te @ssh0les",sexual,0,0,0.0,0.7583989228365771,1,A,1,316,14,0,0,0,1,1,0
69342,AP-10674,starving mexican monkey eating peanuts,st@rv1ng mex1c@n m0nkey e@t1ng pe@nuts,general,1,1,0.8,0.5246273610479621,2,B,1,357,13,1,2,1,2,1,1
69357,AP-10675,hey look at me! i'm a serial pedofile,hey l00k @t me! 1'm @ ser1@l ped0f1le,personal,1,2,0.8,0.967334926958724,2,B,1,8,11,0,0,0,1,1,1
69412,AP-10676,best part about a hooker dying on you? the 2nd hour is free,best part about a hooker dying on you? the 2nd hour is free,general,0,0,0.004005427908965,0.6999303148925564,2,A,0,406,19,1,1,1,0,0,0
69542,AP-10677,stop testing the new me like the old me ain't still in me,stop testing the new me like the old me ain't still in me,general,0,0,0.0,0.9766641990194213,0,B,0,373,12,0,0,0,0,0,0
70146,AP-10678,"lets erect a memorial to all the americans murdered by an illegal alien make it 1,500 miles long 30 feet tall and put it on the southern border","lets erect @ mem0r1@l t0 @ll the @mer1c@ns murdered by @n 1lleg@l @l1en m@ke 1t 1,500 m1les l0ng 30 feet t@ll @nd put 1t 0n the s0uthern b0rder",political,0,0,0.0,0.8902759019686866,0,B,1,125,17,0,0,0,0,0,0
70193,AP-10679,that chiken is so black no one is going to eat it,that chiken is so black no one is going to eat it,general,0,0,0.0,0.5898572123938175,2,B,0,341,3,0,0,0,0,0,0
70315,AP-10680,i am a test dummy,i am a test dummy,personal,0,0,0.027433911808175,0.6166834101820899,1,A,0,431,13,0,0,0,1,1,0
70384,AP-10681,all these flavors and you choose to be salty,all these flavors and you choose to be salty,general,0,0,0.1117493688309885,0.8786623268502074,2,B,0,247,16,0,0,0,0,0,0
70435,AP-10682,this one time at camp we got so baked,this one time at camp we got so baked,general,1,1,0.944546667312994,0.5463827210194931,0,A,0,257,8,0,0,0,0,1,1
70532,AP-10683,it's important to listen to your elders please don't forget!,it's important to listen to your elders please don't forget!,general,0,0,0.1031121683163188,0.6703037015862396,2,B,0,444,24,1,0,1,0,0,0
70549,AP-10684,the old lady shows arthur what she used to do during the war,the old lady shows arthur what she used to do during the war,general,0,0,0.0,0.5857043186522537,0,A,0,313,24,0,0,0,0,0,0
70594,AP-10685,where's this bird box everyone's taking about?,where's this bird box everyone's taking about?,general,0,0,0.065653747363882,0.8263924872151531,0,B,0,117,18,0,0,0,2,1,0
70652,AP-10686,when you her ass and then she say that she don't suck dick.. wayment,when y0u her @ss @nd then she s@y th@t she d0n't suck d1ck.. w@yment,sexual,0,0,0.0,0.5415984489028558,1,A,1,438,9,0,0,0,1,1,0
70654,AP-10687,future sex slaves welcome their muslim masters,future sex slaves welcome their muslim masters,sexual,1,1,1.0,0.5971280901797514,2,A,0,183,10,0,0,0,0,1,1
70843,AP-10688,when you did something wrong *you unconscious mind: you know what? maybe i need to go to the ranch,when you did something wrong *you unconscious mind: you know what? maybe i need to go to the ranch,personal,0,0,0.0,0.9599115273836012,1,A,0,3,13,0,0,0,2,1,0
70849,AP-10689,head teachers given the power to ban the burqa in british schools share if you want a full ban in britain!,he@d te@chers g1ven the p0wer t0 b@n the burq@ 1n br1t1sh sch00ls sh@re 1f y0u w@nt @ full b@n 1n br1t@1n!,general,0,0,0.0,0.970966604376242,0,A,1,99,24,1,1,1,2,1,0
70914,AP-10690,tattoos are bad for your health i know 5 million people that had tattoos and they all died,t@tt00s @re b@d f0r y0ur he@lth 1 kn0w 5 m1ll10n pe0ple th@t h@d t@tt00s @nd they @ll d1ed,news_info,0,0,0.0,0.5744313892097983,2,B,1,338,28,0,0,0,0,0,0
70925,AP-10691,where did jimmy go during the bombing? everywhere,where d1d j1mmy g0 dur1ng the b0mb1ng? everywhere,general,1,2,0.8,0.7956381872466178,2,B,1,467,2,0,0,0,2,0,1
70928,AP-10692,when you drink and drive you will get busted,when you drink and drive you will get busted,humor,0,0,0.0,0.6062075595481516,2,A,0,487,27,0,0,0,0,0,0
70936,AP-10693,everybody having kids /getting engaged and i'm over here like,everybody having kids /getting engaged and i'm over here like,personal,0,0,0.0,0.8776329289976861,1,A,0,62,4,1,0,1,2,1,0
70942,AP-10694,"lesbians should not be allowed to buy dildos you made your choice bitch, now live with it!","lesbians should not be allowed to buy dildos you made your choice bitch, now live with it!",general,0,0,0.0,0.8290540345231004,0,B,0,279,17,0,0,0,0,0,0
71045,AP-10695,cutest little beagle in the whole wide world,cutest l1ttle be@gle 1n the wh0le w1de w0rld,general,0,0,0.0,0.627442161560736,1,B,1,93,21,1,2,1,2,1,0
71052,AP-10696,when the teacher leaves the room and the retarded kid puts his dick in the pencil sharpener,when the teacher leaves the room and the retarded kid puts his dick in the pencil sharpener,sexual,1,1,0.8719711516687763,0.5582134652533828,2,B,0,126,16,0,0,0,1,0,1
71230,AP-10697,the enemy within ilhan omar linda sarsour rashida tlaib ocasto-cortez,the enemy within ilhan omar linda sarsour rashida tlaib ocasto-cortez,general,0,0,0.0,0.8521974030900037,2,B,0,121,11,0,0,0,0,0,0
71249,AP-10698,islamic warrior's funeral in palestine,islamic warrior's funeral in palestine,general,0,0,0.0687124042081791,0.8235701806737303,2,B,0,91,15,1,1,1,2,1,0
71289,AP-10699,after smelling that home cooked meal,@fter smell1ng th@t h0me c00ked me@l,general,0,0,0.0,0.8392778708895376,0,B,1,109,28,0,0,0,0,0,0
71364,AP-10700,obama voters,0b@m@ v0ters,political,1,2,0.7758506855889467,0.9837873866641792,2,A,1,79,16,0,0,0,2,0,1
71392,AP-10701,men are like dogs we re excited to see you... and have no clue what you're mad about,men @re l1ke d0gs we re exc1ted t0 see y0u... @nd h@ve n0 clue wh@t y0u're m@d @b0ut,general,0,0,0.0,0.6422851150194926,1,A,1,75,12,0,0,0,1,1,0
71398,AP-10702,"hundreds have gathered at a volkswagen owners meet up according to nasa, the glow from their check engine lights could be seen from space","hundreds h@ve g@thered @t @ v0lksw@gen 0wners meet up @cc0rd1ng t0 n@s@, the gl0w fr0m the1r check eng1ne l1ghts c0uld be seen fr0m sp@ce",news_info,0,0,0.0,0.9523127817215824,1,B,1,403,10,0,0,0,0,0,0
71403,AP-10703,"half my problems are caused by my tone of voice & sarcasm everyone thinks i'm either mad, arguing, or just an asshole while actually i'm just talking","half my problems are caused by my tone of voice & sarcasm everyone thinks i'm either mad, arguing, or just an asshole while actually i'm just talking",sexual,0,0,0.0,0.8825493674168926,0,B,0,126,2,0,0,0,0,0,0
71436,AP-10704,trump supporters be like mexicans stole my teeth,trump supp0rters be l1ke mex1c@ns st0le my teeth,political,0,0,0.0,0.7819070423915848,1,B,1,103,22,1,1,1,1,1,0
71485,AP-10705,hurry ladies he's still.. luke warm,hurry ladies he's still.. luke warm,general,0,0,0.0323507639810692,0.9116159127801722,0,B,0,238,5,0,0,0,0,0,0
71583,AP-10706,breaking news a zoo's chimpanzee escaped containment,breaking news a zoo's chimpanzee escaped containment,news_info,0,0,0.0411096704069082,0.8903224478653073,2,A,0,152,12,0,0,0,0,0,0
71826,AP-10707,"white people dont shoot eachother in the streets like black people do we do it in schools, because we have class","white people dont shoot eachother in the streets like black people do we do it in schools, because we have class",threat,1,2,1.0,0.7535167078808007,0,A,0,384,19,0,0,0,2,0,1
71839,AP-10708,let me be perfectly clear... i will never stop lying to you suckers!!!,let me be perfectly clear... i will never stop lying to you suckers!!!,general,0,0,0.0384840203399756,0.5762386481042283,1,B,0,13,14,1,0,1,0,0,0
71906,AP-10709,when you feel beautiful no matter what the haters say,when y0u feel be@ut1ful n0 m@tter wh@t the h@ters s@y,humor,0,0,0.0,0.514982501776323,1,B,1,383,1,0,0,0,2,1,0
72058,AP-10710,i went to ride my bike today!,i went to ride my bike today!,general,0,0,0.0161320843036867,0.6831344976588312,1,A,0,309,27,0,0,0,1,1,0
72456,AP-10711,"dumbass fucking white people marking up the internet with their opinions like dogs pissing on fire hydrants. ~ sarah jeong, nyt editor the new york times","dumbass fucking white people marking up the internet with their opinions like dogs pissing on fire hydrants. ~ sarah jeong, nyt editor the new york times",sexual,1,1,0.9519630896662292,0.6988223256022282,2,B,0,410,26,0,0,0,1,0,1
72504,AP-10712,"""they can try removin this flag"" (dog) ""it cant be that hard, half the trailer park has already""","""they c@n try rem0v1n th1s fl@g"" (d0g) ""1t c@nt be th@t h@rd, h@lf the tr@1ler p@rk h@s @lre@dy""",general,0,0,0.0,0.6045705012346945,1,A,1,311,5,0,0,0,1,1,0
